"id","sex","height"
1562140,"FEMALE",160
2342333,"FEMALE",173
1697337,"MALE",186
8595288,"FEMALE",171
1007493,"FEMALE",165
6339884,"MALE",186
2274242,"FEMALE",147
2629112,"MALE",191
1406319,"FEMALE",176
1502999,"MALE",185
8852440,"FEMALE",164
5297483,"MALE",182
5695733,"MALE",176
1971378,"FEMALE",153
2840310,"FEMALE",166
4642816,"MALE",172
9039012,"FEMALE",173
7073310,"FEMALE",160
6718171,"FEMALE",176
5744103,"FEMALE",159
5490732,"FEMALE",177
5541176,"FEMALE",160
4253544,"FEMALE",183
8990906,"FEMALE",170
8622432,"MALE",165
3488711,"FEMALE",147
5588691,"FEMALE",161
9616664,"MALE",177
3910209,"FEMALE",144
9030101,"MALE",177
4070970,"FEMALE",158
8270844,"MALE",173
7464366,"FEMALE",177
1892402,"MALE",181
1205467,"MALE",173
4694407,"FEMALE",161
5652793,"MALE",161
6373911,"MALE",156
8597655,"FEMALE",162
8849533,"FEMALE",156
3330993,"MALE",165
7561763,"MALE",163
3779042,"MALE",168
5653292,"MALE",169
8391231,"MALE",154
4453042,"FEMALE",171
3337472,"FEMALE",152
6660072,"MALE",180
7418559,"MALE",171
1336544,"MALE",160
4404400,"MALE",178
2039949,"FEMALE",157
1692657,"MALE",169
5075469,"FEMALE",159
6319197,"MALE",171
6770027,"FEMALE",173
4242975,"MALE",167
7808946,"FEMALE",153
6902929,"MALE",179
6012472,"FEMALE",163
2613093,"MALE",173
7231290,"MALE",172
3774413,"FEMALE",172
4875748,"FEMALE",169
4840274,"MALE",165
8852148,"FEMALE",148
7604526,"MALE",168
6615192,"MALE",185
7329630,"MALE",178
6409828,"MALE",172
8107936,"MALE",174
9496862,"MALE",174
1218912,"MALE",172
6132539,"FEMALE",161
1884754,"MALE",159
1045140,"FEMALE",160
9020554,"MALE",170
5191735,"MALE",176
7400572,"FEMALE",167
1079729,"MALE",153
1770785,"FEMALE",171
3224195,"FEMALE",168
1715073,"MALE",163
8329005,"FEMALE",165
3173553,"MALE",175
4311597,"FEMALE",178
7402519,"MALE",183
5098767,"FEMALE",164
7715807,"MALE",180
3213551,"FEMALE",186
7511077,"FEMALE",150
2579988,"FEMALE",162
2820053,"MALE",183
4859154,"FEMALE",168
6252004,"FEMALE",179
4109991,"MALE",178
2762862,"FEMALE",156
4321199,"FEMALE",149
9251106,"MALE",160
4297753,"MALE",179
6315955,"MALE",166
1955743,"FEMALE",144
5967533,"FEMALE",183
4725625,"MALE",182
8694408,"FEMALE",152
5194001,"MALE",175
7870097,"MALE",186
4962660,"MALE",170
6601668,"MALE",164
2107875,"MALE",196
9483740,"FEMALE",169
2986407,"FEMALE",158
7608786,"FEMALE",172
9784320,"FEMALE",162
7424626,"MALE",150
9449838,"MALE",182
4481831,"FEMALE",163
4769925,"MALE",178
8988841,"FEMALE",169
1118572,"FEMALE",160
6521421,"FEMALE",154
6938294,"MALE",188
6736729,"FEMALE",163
9831353,"MALE",169
3784307,"MALE",183
5778695,"MALE",176
3526751,"FEMALE",155
4333245,"MALE",177
2064141,"MALE",177
2598624,"FEMALE",163
3357864,"FEMALE",158
8979632,"MALE",182
3774544,"FEMALE",165
5042468,"FEMALE",171
5092442,"MALE",154
3033469,"FEMALE",184
4763617,"FEMALE",163
7331464,"MALE",161
6954683,"MALE",167
3356676,"FEMALE",140
2315503,"MALE",171
6060996,"MALE",167
6089543,"FEMALE",164
7981150,"FEMALE",163
9900280,"MALE",179
9720668,"MALE",170
5746385,"MALE",184
9604365,"FEMALE",173
2150487,"MALE",182
7161035,"FEMALE",156
3713706,"MALE",176
9510648,"FEMALE",185
4917856,"FEMALE",173
3529169,"MALE",163
2613601,"MALE",182
1400172,"MALE",173
7392362,"MALE",182
8933222,"FEMALE",143
5008627,"FEMALE",163
5385757,"FEMALE",169
9552096,"MALE",166
8003973,"MALE",173
7671705,"MALE",196
8789200,"FEMALE",172
1804764,"FEMALE",159
3620412,"MALE",173
4151912,"FEMALE",167
5617581,"MALE",172
2821942,"MALE",168
6121387,"MALE",172
6340267,"MALE",181
7986538,"FEMALE",167
4732874,"FEMALE",176
2797277,"MALE",185
6359420,"MALE",175
1888496,"FEMALE",160
4578131,"FEMALE",143
2977476,"FEMALE",163
7997484,"MALE",171
7732477,"FEMALE",173
1166785,"MALE",183
6938748,"FEMALE",153
7792910,"FEMALE",151
8005509,"FEMALE",171
9419918,"MALE",180
1923833,"MALE",166
3809263,"MALE",179
4704780,"MALE",184
9606860,"MALE",180
2519512,"FEMALE",162
1031147,"MALE",168
7888891,"FEMALE",160
2776904,"MALE",181
4798353,"FEMALE",185
1538103,"MALE",142
9406108,"MALE",175
9394624,"MALE",172
8654821,"MALE",170
1298255,"MALE",195
5718928,"MALE",182
8585315,"FEMALE",183
6516597,"MALE",162
4102841,"MALE",175
1864633,"FEMALE",166
9329899,"FEMALE",147
7104312,"MALE",170
3887634,"MALE",171
6319295,"MALE",165
5549601,"MALE",186
7885732,"MALE",188
8195686,"FEMALE",161
8278077,"MALE",184
5721849,"FEMALE",172
2598295,"MALE",172
6956324,"FEMALE",161
6667759,"FEMALE",157
8929899,"MALE",168
2973602,"FEMALE",165
5171777,"FEMALE",160
3088741,"MALE",182
6146204,"FEMALE",157
6454620,"MALE",174
4866382,"FEMALE",162
1078730,"MALE",183
7436919,"MALE",171
8459275,"MALE",180
9043006,"MALE",185
7116145,"MALE",173
6315450,"MALE",175
6059611,"MALE",165
8185272,"MALE",156
4410585,"MALE",171
3346013,"MALE",185
5629562,"MALE",177
4263255,"MALE",162
2096217,"FEMALE",181
1164703,"FEMALE",165
4419097,"MALE",180
8862448,"MALE",169
5959900,"FEMALE",181
7146328,"MALE",170
3351436,"FEMALE",180
3945185,"MALE",179
5718114,"MALE",186
2716037,"MALE",191
6908391,"MALE",178
3266040,"FEMALE",143
6515424,"MALE",162
2369440,"FEMALE",176
3156138,"FEMALE",178
9662426,"FEMALE",167
4887548,"MALE",177
9819025,"FEMALE",136
6323886,"MALE",176
2640123,"MALE",173
9424535,"MALE",176
9514677,"FEMALE",146
3960649,"FEMALE",159
1550993,"FEMALE",158
6228472,"FEMALE",156
7021430,"MALE",175
8822683,"MALE",160
6178013,"FEMALE",169
4734323,"FEMALE",170
4677250,"MALE",169
9946926,"MALE",163
5826901,"MALE",188
1504053,"FEMALE",177
7039461,"MALE",155
8136735,"FEMALE",163
4077304,"FEMALE",172
9648003,"FEMALE",160
2751896,"FEMALE",181
2567465,"MALE",179
5030506,"MALE",181
5057362,"FEMALE",174
4773359,"FEMALE",168
7640868,"MALE",161
1179370,"FEMALE",155
3340998,"FEMALE",171
5907406,"FEMALE",150
9106539,"MALE",161
5238088,"MALE",174
4486741,"MALE",166
3647690,"FEMALE",148
1164357,"FEMALE",179
9601511,"MALE",177
3356777,"FEMALE",160
1846291,"MALE",185
6472126,"FEMALE",162
3133523,"FEMALE",169
8081017,"MALE",176
5522951,"MALE",164
3921714,"MALE",189
4528577,"MALE",178
8968680,"MALE",178
4399047,"FEMALE",162
2967330,"MALE",176
1540480,"FEMALE",180
3871494,"MALE",157
9015997,"MALE",173
7604496,"FEMALE",160
6810905,"MALE",165
7997965,"FEMALE",172
5923282,"FEMALE",188
1691413,"MALE",182
3387816,"MALE",187
9746902,"MALE",183
1545153,"MALE",177
1573764,"FEMALE",178
2658794,"FEMALE",172
6055498,"FEMALE",165
2251455,"MALE",175
9309790,"MALE",182
8246312,"FEMALE",173
2883811,"FEMALE",185
9228751,"FEMALE",167
2652079,"MALE",184
8471226,"MALE",200
4015216,"MALE",171
9994818,"MALE",185
7047592,"MALE",179
9886698,"FEMALE",163
6335663,"MALE",182
2361399,"MALE",163
4658659,"FEMALE",171
9013798,"FEMALE",156
3600975,"MALE",171
4459893,"FEMALE",168
2038039,"MALE",180
8186701,"FEMALE",174
6879686,"FEMALE",167
5286735,"MALE",189
4988619,"MALE",158
9419091,"MALE",178
9065854,"FEMALE",173
8699463,"FEMALE",174
5993784,"MALE",174
1368710,"FEMALE",155
4875825,"FEMALE",147
3668710,"MALE",157
3700042,"FEMALE",157
5333773,"FEMALE",164
1620148,"FEMALE",174
8044767,"FEMALE",173
3947331,"FEMALE",158
6711700,"FEMALE",165
3629997,"MALE",170
1352701,"MALE",173
4838739,"MALE",193
3087451,"FEMALE",173
3884930,"FEMALE",158
8621387,"FEMALE",185
8260631,"FEMALE",165
1740903,"MALE",169
8692176,"MALE",170
8241544,"FEMALE",170
3740103,"FEMALE",170
1780302,"FEMALE",173
7276912,"MALE",188
7206497,"FEMALE",160
7463247,"MALE",175
1802529,"FEMALE",177
4368898,"MALE",162
5546815,"MALE",176
6572920,"FEMALE",157
1431768,"MALE",184
3926302,"MALE",178
8010945,"FEMALE",158
2307189,"MALE",184
4929758,"FEMALE",177
3220425,"FEMALE",171
3689732,"FEMALE",162
8706159,"FEMALE",160
5715570,"FEMALE",153
1176825,"MALE",179
2754522,"FEMALE",166
6689854,"FEMALE",172
3002653,"MALE",173
1750808,"MALE",170
9242958,"FEMALE",160
4164891,"FEMALE",165
5835479,"MALE",171
7457208,"FEMALE",154
7153623,"FEMALE",176
4609377,"FEMALE",166
9431811,"FEMALE",163
4135737,"FEMALE",150
4942503,"FEMALE",146
3407602,"FEMALE",156
7560369,"FEMALE",192
1376007,"FEMALE",159
7387787,"MALE",183
4138823,"FEMALE",163
8135748,"FEMALE",163
9457842,"MALE",190
9151038,"FEMALE",156
5877962,"MALE",189
9894830,"MALE",177
9967693,"MALE",169
6288080,"MALE",179
4816161,"FEMALE",168
3264380,"FEMALE",146
7813548,"MALE",173
6200434,"MALE",179
3032823,"MALE",171
4452062,"FEMALE",174
6080072,"MALE",179
6230044,"FEMALE",166
7074819,"MALE",177
9714224,"MALE",160
4643738,"FEMALE",165
1827892,"FEMALE",165
2816801,"MALE",170
6996870,"FEMALE",154
9391229,"MALE",182
3189845,"MALE",184
5193739,"FEMALE",168
5537853,"MALE",178
6091325,"MALE",183
4117653,"MALE",174
9696980,"MALE",157
6295429,"MALE",177
8280469,"FEMALE",170
8241037,"FEMALE",160
5221159,"FEMALE",163
5524557,"FEMALE",169
9033263,"MALE",176
7853824,"MALE",178
4180384,"FEMALE",168
1579879,"FEMALE",165
8133015,"FEMALE",166
4455529,"FEMALE",165
7982237,"MALE",176
5136557,"MALE",176
2425806,"MALE",165
8041752,"FEMALE",173
5346017,"FEMALE",173
9467567,"MALE",181
4022537,"FEMALE",164
1759108,"FEMALE",169
5438834,"FEMALE",157
8573337,"MALE",181
2188787,"FEMALE",160
8641294,"FEMALE",146
2787098,"MALE",174
9577079,"FEMALE",181
6567660,"FEMALE",166
2230793,"MALE",181
8300287,"MALE",164
1860270,"MALE",170
7096983,"MALE",183
5255095,"FEMALE",157
2689511,"MALE",174
7505287,"MALE",190
3690162,"MALE",178
3489015,"FEMALE",165
4831660,"MALE",159
6597501,"FEMALE",168
6123155,"FEMALE",156
4440913,"MALE",167
3805321,"FEMALE",159
3637958,"FEMALE",174
1223198,"FEMALE",171
6651308,"FEMALE",159
3072920,"FEMALE",169
2844836,"FEMALE",175
8700915,"FEMALE",142
6855567,"MALE",175
4218358,"FEMALE",162
9770598,"MALE",170
6376320,"FEMALE",161
3922668,"MALE",164
4559141,"FEMALE",184
4780965,"MALE",145
8970288,"MALE",157
7966751,"MALE",179
7723215,"FEMALE",188
7642473,"FEMALE",173
3662834,"FEMALE",162
3075351,"FEMALE",171
9496502,"MALE",193
1873998,"FEMALE",153
5701981,"MALE",199
6371998,"FEMALE",158
4696007,"FEMALE",178
6389141,"FEMALE",166
6607606,"MALE",173
3092995,"FEMALE",174
1633308,"FEMALE",177
2873057,"FEMALE",158
3605166,"FEMALE",162
5421111,"MALE",188
8306926,"FEMALE",164
5766124,"MALE",172
7305555,"FEMALE",185
9277019,"FEMALE",149
3456863,"MALE",174
4760437,"FEMALE",163
8255014,"FEMALE",169
7981089,"MALE",181
5670927,"FEMALE",176
4102061,"MALE",172
1773437,"MALE",182
5824565,"MALE",171
8138297,"MALE",186
2262039,"FEMALE",175
7235978,"FEMALE",156
4786696,"MALE",176
3394836,"MALE",186
8618964,"MALE",165
7015736,"FEMALE",163
1782828,"FEMALE",159
4315428,"MALE",168
4075787,"MALE",172
9957924,"FEMALE",177
8091549,"MALE",165
3637734,"MALE",184
1211909,"MALE",174
9510620,"FEMALE",137
5443910,"MALE",172
1696997,"MALE",162
6749042,"MALE",171
5780971,"MALE",177
5671033,"MALE",179
3300924,"FEMALE",179
4463110,"MALE",164
5259056,"FEMALE",177
4385670,"MALE",185
5979167,"MALE",184
8980364,"FEMALE",167
6182178,"FEMALE",170
1269998,"MALE",180
7075022,"MALE",166
3820137,"MALE",167
7974716,"MALE",188
8795131,"FEMALE",153
6682486,"FEMALE",148
8457403,"MALE",176
3705296,"FEMALE",155
1253660,"FEMALE",171
2207179,"MALE",176
5505653,"MALE",184
4477142,"MALE",179
4249118,"FEMALE",156
1783814,"FEMALE",165
4952735,"FEMALE",167
3425956,"MALE",175
1494128,"MALE",176
6972804,"MALE",169
1861793,"MALE",185
7447370,"FEMALE",166
5802227,"FEMALE",170
2610273,"MALE",163
1396965,"MALE",189
9227195,"MALE",165
6116721,"MALE",167
7177062,"MALE",157
4346307,"FEMALE",181
8951217,"MALE",181
7953096,"FEMALE",163
4820156,"MALE",166
6014673,"MALE",179
1068454,"MALE",179
6130899,"FEMALE",167
6587817,"MALE",169
8828532,"MALE",177
5273452,"MALE",183
3936481,"MALE",163
2590079,"MALE",176
4203718,"FEMALE",173
2125685,"MALE",175
5783077,"FEMALE",190
5763485,"MALE",162
9423891,"MALE",184
9293575,"FEMALE",172
5588155,"MALE",178
9015648,"FEMALE",149
4352968,"MALE",181
6513141,"FEMALE",164
7212196,"FEMALE",160
6765866,"FEMALE",153
8353824,"FEMALE",169
1324408,"FEMALE",162
2327128,"MALE",193
7378480,"MALE",174
7777769,"MALE",181
6280756,"FEMALE",173
9067409,"MALE",177
9324004,"FEMALE",169
7516488,"MALE",175
2728979,"MALE",172
1475122,"FEMALE",163
4705395,"FEMALE",174
7599213,"MALE",178
3339874,"FEMALE",154
8310244,"MALE",180
9632902,"MALE",177
5260313,"FEMALE",151
7360380,"MALE",176
8952048,"MALE",167
9893432,"FEMALE",150
3468857,"MALE",171
8740982,"MALE",173
7343252,"FEMALE",148
4897777,"FEMALE",180
9264708,"MALE",176
8170049,"FEMALE",143
6327243,"FEMALE",162
1413525,"MALE",174
4704617,"MALE",191
7020719,"MALE",180
6134155,"MALE",162
1750270,"FEMALE",151
9295985,"MALE",174
3063554,"MALE",180
7573434,"MALE",173
5615398,"MALE",166
2686956,"FEMALE",163
7741384,"FEMALE",163
7867306,"FEMALE",172
1016982,"FEMALE",166
3922953,"FEMALE",164
3383958,"MALE",170
6125468,"FEMALE",175
3309761,"MALE",178
7516139,"FEMALE",182
3066673,"FEMALE",168
3919298,"FEMALE",178
9951897,"FEMALE",164
2376770,"FEMALE",174
1181476,"FEMALE",152
4336659,"MALE",182
2416738,"MALE",178
3133208,"FEMALE",172
3693506,"FEMALE",179
5183928,"MALE",139
5478876,"FEMALE",176
1335455,"FEMALE",161
7043838,"FEMALE",136
1577162,"MALE",184
8716910,"FEMALE",166
2804768,"FEMALE",159
7626919,"FEMALE",153
5397823,"FEMALE",155
3639908,"MALE",164
8392072,"FEMALE",180
3952551,"MALE",176
4638412,"MALE",181
2564257,"FEMALE",155
1998562,"MALE",194
9681447,"FEMALE",173
3794870,"FEMALE",173
3337224,"FEMALE",164
2071736,"MALE",198
8796889,"FEMALE",169
5236599,"FEMALE",165
7341695,"MALE",164
6491892,"MALE",165
1026933,"FEMALE",168
8828937,"MALE",175
5639257,"FEMALE",153
4545578,"FEMALE",175
7363535,"MALE",180
8652247,"FEMALE",167
9642412,"MALE",181
6533654,"FEMALE",165
7528859,"MALE",164
6408257,"MALE",178
7906920,"MALE",163
9390219,"FEMALE",176
8990312,"FEMALE",163
5411206,"MALE",182
7240079,"FEMALE",169
8494955,"MALE",185
8867928,"MALE",173
5925540,"MALE",168
1650793,"FEMALE",176
7999354,"MALE",182
5196980,"FEMALE",158
2849537,"FEMALE",152
7053808,"MALE",162
7500877,"MALE",166
2631770,"FEMALE",155
1670524,"FEMALE",184
7190994,"MALE",176
3139037,"FEMALE",179
1213126,"FEMALE",181
4702000,"MALE",181
9233933,"MALE",178
4726475,"MALE",176
3220212,"MALE",156
9683892,"MALE",162
3322264,"FEMALE",182
6856613,"MALE",158
4823954,"FEMALE",154
1233497,"MALE",170
2660459,"MALE",180
3814380,"FEMALE",168
7973271,"MALE",164
1053178,"FEMALE",161
8234755,"FEMALE",153
2385402,"MALE",195
4743419,"FEMALE",154
3231745,"FEMALE",157
2991046,"FEMALE",162
2313039,"FEMALE",156
6831701,"FEMALE",169
9375856,"FEMALE",164
5311052,"FEMALE",177
1817333,"MALE",157
4430251,"FEMALE",153
2680144,"MALE",177
7860914,"MALE",170
2897200,"FEMALE",173
3772193,"MALE",174
3942320,"MALE",170
4456645,"FEMALE",168
8273410,"MALE",200
6793254,"MALE",169
5050441,"MALE",195
2917888,"MALE",165
3682383,"MALE",184
6253710,"FEMALE",155
2926698,"FEMALE",159
8936772,"FEMALE",156
9452358,"MALE",170
9137406,"FEMALE",158
5200328,"MALE",149
1198029,"MALE",167
5406428,"MALE",151
1847163,"FEMALE",157
2405001,"FEMALE",165
4361060,"MALE",174
9505668,"FEMALE",152
1896782,"FEMALE",178
3851001,"FEMALE",179
5110444,"FEMALE",167
9501692,"FEMALE",161
7016619,"FEMALE",169
4266976,"MALE",181
3384332,"FEMALE",145
2124450,"FEMALE",173
2734445,"MALE",174
1688604,"MALE",186
2398148,"FEMALE",176
2477431,"MALE",166
6593251,"FEMALE",151
8487009,"MALE",181
1925604,"FEMALE",171
9171506,"FEMALE",143
6986400,"FEMALE",175
8596043,"FEMALE",159
2303141,"MALE",158
6284810,"FEMALE",171
8919661,"FEMALE",161
8883644,"MALE",184
7919748,"FEMALE",158
5551711,"MALE",176
4579374,"FEMALE",158
5827593,"FEMALE",161
8288414,"FEMALE",182
1111028,"FEMALE",168
7633501,"FEMALE",162
9020746,"MALE",172
4113668,"FEMALE",156
6869381,"MALE",180
1112071,"FEMALE",158
5904914,"FEMALE",161
9202761,"MALE",168
1027893,"FEMALE",163
1785555,"MALE",163
8622422,"MALE",169
4486620,"FEMALE",168
6354283,"MALE",166
5305509,"MALE",182
6758507,"FEMALE",163
7557657,"MALE",166
4635939,"MALE",175
3045758,"MALE",166
3740957,"MALE",176
1496710,"MALE",177
1990253,"MALE",170
4528143,"FEMALE",140
5781811,"MALE",169
5739255,"MALE",163
2411227,"FEMALE",162
1321395,"MALE",184
8282088,"FEMALE",173
1051728,"MALE",165
1464179,"MALE",172
2759207,"FEMALE",157
3379549,"MALE",161
3014196,"MALE",198
5588111,"FEMALE",175
5696810,"FEMALE",173
7145328,"MALE",173
9914528,"FEMALE",166
2579450,"FEMALE",161
4402103,"MALE",167
1381298,"FEMALE",174
8334489,"FEMALE",172
3337711,"MALE",169
4521470,"MALE",197
6673399,"MALE",172
7061783,"FEMALE",164
1784919,"FEMALE",162
8549135,"MALE",173
7925872,"FEMALE",158
6757367,"FEMALE",170
7546587,"FEMALE",155
4016667,"MALE",163
4317910,"MALE",169
9120251,"MALE",178
9565201,"FEMALE",167
2730425,"FEMALE",169
3553145,"FEMALE",181
2416141,"MALE",168
8745067,"FEMALE",150
6106853,"MALE",183
1785766,"FEMALE",159
7537753,"FEMALE",159
1827559,"FEMALE",165
4754396,"MALE",191
5610631,"FEMALE",158
5285147,"FEMALE",168
1218026,"MALE",201
8104396,"MALE",191
6752172,"MALE",178
8843933,"MALE",159
2320530,"FEMALE",183
2425209,"MALE",164
8719629,"FEMALE",181
1880726,"FEMALE",148
7534047,"FEMALE",170
8045210,"MALE",190
9406001,"FEMALE",153
8286691,"MALE",172
4904366,"FEMALE",145
6137098,"MALE",175
6516074,"FEMALE",156
4602070,"FEMALE",156
3979510,"FEMALE",172
3801620,"MALE",177
9799450,"FEMALE",160
6304497,"MALE",164
5680729,"MALE",180
3500760,"FEMALE",160
2513970,"FEMALE",165
7587245,"FEMALE",164
6985617,"FEMALE",152
8175805,"FEMALE",172
6083916,"MALE",181
6323309,"MALE",178
6372087,"MALE",178
6694708,"FEMALE",162
6155503,"MALE",180
8493405,"FEMALE",159
3519979,"FEMALE",168
2309129,"FEMALE",158
2223378,"MALE",182
5481376,"MALE",191
9457446,"MALE",180
1455969,"MALE",158
1998426,"FEMALE",185
3475897,"FEMALE",181
1103924,"MALE",174
6798666,"MALE",162
7315094,"FEMALE",142
6000919,"FEMALE",164
3346706,"FEMALE",177
3654056,"MALE",191
7059699,"MALE",186
9394650,"MALE",172
7066689,"MALE",177
5259815,"FEMALE",178
4690944,"MALE",173
7301590,"FEMALE",172
7609562,"MALE",168
9717129,"FEMALE",170
3713972,"MALE",195
1973692,"MALE",178
4928392,"MALE",184
5815662,"MALE",172
9981093,"FEMALE",168
1513595,"MALE",170
8448386,"MALE",173
4206217,"MALE",172
3113991,"MALE",172
1845030,"FEMALE",171
1794641,"MALE",179
6160432,"MALE",191
9939846,"FEMALE",159
4423065,"MALE",163
5844941,"MALE",183
7966665,"MALE",160
1249405,"FEMALE",173
9738378,"MALE",178
2040791,"MALE",168
2695529,"FEMALE",178
2061620,"MALE",174
6896282,"FEMALE",167
1418525,"MALE",187
6982561,"FEMALE",173
5132463,"MALE",174
5689500,"MALE",176
9777345,"FEMALE",168
4942009,"MALE",188
1980622,"MALE",169
3776089,"MALE",182
6570241,"MALE",175
8838212,"FEMALE",169
1846541,"FEMALE",151
7047898,"FEMALE",169
6685265,"MALE",170
8194419,"FEMALE",166
3109073,"MALE",168
2229498,"FEMALE",148
5166528,"FEMALE",160
2597886,"FEMALE",158
5241116,"MALE",164
4782642,"FEMALE",161
7890607,"FEMALE",167
6992744,"FEMALE",183
5001459,"MALE",182
4921795,"FEMALE",162
2796212,"MALE",177
3894078,"MALE",192
7784520,"MALE",185
4160035,"MALE",167
8066139,"MALE",169
9067927,"FEMALE",172
7804320,"FEMALE",174
1095834,"MALE",197
5714539,"MALE",170
2609920,"FEMALE",167
5245833,"MALE",186
1375991,"FEMALE",164
2934319,"FEMALE",171
2843743,"MALE",192
5695271,"MALE",185
9552050,"MALE",190
5850808,"MALE",165
7855995,"MALE",159
9694986,"FEMALE",162
9040966,"FEMALE",154
3914193,"MALE",182
4749674,"MALE",165
2844783,"FEMALE",177
1306919,"MALE",154
3644080,"FEMALE",150
6496965,"MALE",175
3784474,"MALE",191
2948127,"MALE",175
1303144,"FEMALE",164
5900196,"FEMALE",156
7463005,"FEMALE",178
5050853,"FEMALE",173
3485312,"MALE",171
2611835,"MALE",193
1484370,"MALE",189
7955397,"MALE",187
2343020,"FEMALE",177
3371162,"MALE",177
6785091,"MALE",187
7928265,"MALE",175
4166370,"FEMALE",179
3376350,"FEMALE",160
2408980,"MALE",174
1825974,"FEMALE",170
1130485,"FEMALE",157
5623795,"MALE",178
4095883,"MALE",201
9740583,"MALE",172
1724112,"FEMALE",167
1936734,"MALE",183
9063168,"MALE",170
8291700,"FEMALE",168
4096557,"FEMALE",179
